starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid
10/1/2024 22:16,10/2/2024 3:08,Rtd,Rotterdam Centraal,51.9225,4.467167,Gvc,The Hague Centraal,52.084167,4.324722,1607
10/3/2024 7:51,10/4/2024 4:54,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1849
10/4/2024 16:50,10/4/2024 16:58,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1165
10/3/2024 14:55,10/4/2024 17:39,Gvc,The Hague Centraal,52.084167,4.324722,Asd,Amsterdam Centraal,52.379189,4.899431,1290
10/4/2024 15:45,10/4/2024 22:00,Rtd,Rotterdam Centraal,51.9225,4.467167,Nm,Nijmegen Station,51.841111,5.854167,1339
10/3/2024 18:51,10/4/2024 9:12,Rtb,Rotterdam Blaak,51.920582,4.486082,Nm,Nijmegen Station,51.841111,5.854167,1622
10/3/2024 8:30,10/4/2024 11:25,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1263
10/2/2024 0:41,10/2/2024 22:49,Rtd,Rotterdam Centraal,51.9225,4.467167,Asd,Amsterdam Centraal,52.379189,4.899431,1493
10/4/2024 20:57,10/4/2024 22:47,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1006
10/2/2024 11:35,10/4/2024 20:27,Rtb,Rotterdam Blaak,51.920582,4.486082,Ah,Arnhem Centraal,51.985,5.898611,1700
10/1/2024 13:02,10/2/2024 4:43,GV,The Hague Hollands Spoor,52.070833,4.322222,Asdz,Amsterdam Zuid,52.338602,4.871978,1572
10/3/2024 10:40,10/4/2024 6:46,Asd,Amsterdam Centraal,52.379189,4.899431,Gvc,The Hague Centraal,52.084167,4.324722,1436
10/3/2024 19:21,10/3/2024 22:59,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1023
10/3/2024 6:48,10/4/2024 15:53,Ams,Amsterdam Amstel,52.346587,4.918684,Asd,Amsterdam Centraal,52.379189,4.899431,1609
10/1/2024 22:33,10/3/2024 17:12,Nm,Nijmegen Station,51.841111,5.854167,Asd,Amsterdam Centraal,52.379189,4.899431,1633
10/2/2024 12:05,10/2/2024 16:32,Nm,Nijmegen Station,51.841111,5.854167,Ah,Arnhem Centraal,51.985,5.898611,1911
10/3/2024 23:37,10/4/2024 7:27,GV,The Hague Hollands Spoor,52.070833,4.322222,Ah,Arnhem Centraal,51.985,5.898611,1247
10/3/2024 13:08,10/3/2024 21:07,Asdz,Amsterdam Zuid,52.338602,4.871978,GV,The Hague Hollands Spoor,52.070833,4.322222,1800
10/1/2024 1:19,10/2/2024 16:08,Rtd,Rotterdam Centraal,51.9225,4.467167,GV,The Hague Hollands Spoor,52.070833,4.322222,1973
10/2/2024 3:56,10/4/2024 11:03,Gvc,The Hague Centraal,52.084167,4.324722,Asd,Amsterdam Centraal,52.379189,4.899431,1628
10/4/2024 17:46,10/4/2024 23:34,Asd,Amsterdam Centraal,52.379189,4.899431,Asdz,Amsterdam Zuid,52.338602,4.871978,1899
10/1/2024 2:24,10/1/2024 13:19,Asd,Amsterdam Centraal,52.379189,4.899431,Asdz,Amsterdam Zuid,52.338602,4.871978,1893
10/4/2024 22:41,10/4/2024 23:16,Uto,Utrecht Overvecht,52.113333,5.111111,GV,The Hague Hollands Spoor,52.070833,4.322222,1628
10/3/2024 22:08,10/4/2024 13:19,Ut,Utrecht Centraal,52.089444,5.110278,GV,The Hague Hollands Spoor,52.070833,4.322222,1507
10/2/2024 8:10,10/4/2024 21:46,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1184
10/2/2024 13:09,10/4/2024 13:58,GV,The Hague Hollands Spoor,52.070833,4.322222,Ah,Arnhem Centraal,51.985,5.898611,1751
10/2/2024 2:03,10/4/2024 21:28,Asd,Amsterdam Centraal,52.379189,4.899431,Ah,Arnhem Centraal,51.985,5.898611,1385
10/2/2024 0:39,10/4/2024 8:18,Ut,Utrecht Centraal,52.089444,5.110278,Gvc,The Hague Centraal,52.084167,4.324722,1982
10/3/2024 8:03,10/3/2024 11:24,Nm,Nijmegen Station,51.841111,5.854167,Gvc,The Hague Centraal,52.084167,4.324722,1363
10/4/2024 1:32,10/4/2024 3:14,Uto,Utrecht Overvecht,52.113333,5.111111,Asdz,Amsterdam Zuid,52.338602,4.871978,1034
10/4/2024 3:34,10/4/2024 7:27,Ah,Arnhem Centraal,51.985,5.898611,Gvc,The Hague Centraal,52.084167,4.324722,1023
10/1/2024 16:26,10/2/2024 21:03,Gvc,The Hague Centraal,52.084167,4.324722,Ut,Utrecht Centraal,52.089444,5.110278,1167
10/3/2024 6:00,10/3/2024 8:16,Rtb,Rotterdam Blaak,51.920582,4.486082,Gvc,The Hague Centraal,52.084167,4.324722,1867
10/3/2024 23:23,10/4/2024 1:20,Ams,Amsterdam Amstel,52.346587,4.918684,Rtb,Rotterdam Blaak,51.920582,4.486082,1783
10/3/2024 13:12,10/4/2024 19:41,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1992
10/1/2024 9:12,10/2/2024 15:42,Ah,Arnhem Centraal,51.985,5.898611,GV,The Hague Hollands Spoor,52.070833,4.322222,1895
10/4/2024 13:50,10/4/2024 22:16,Rtd,Rotterdam Centraal,51.9225,4.467167,Asd,Amsterdam Centraal,52.379189,4.899431,1437
10/3/2024 10:29,10/3/2024 21:22,Rtd,Rotterdam Centraal,51.9225,4.467167,Asd,Amsterdam Centraal,52.379189,4.899431,1433
10/3/2024 14:19,10/4/2024 9:37,Nm,Nijmegen Station,51.841111,5.854167,Ut,Utrecht Centraal,52.089444,5.110278,1843
10/2/2024 20:44,10/3/2024 13:30,Ams,Amsterdam Amstel,52.346587,4.918684,Ah,Arnhem Centraal,51.985,5.898611,1858
10/2/2024 11:19,10/4/2024 3:29,Ah,Arnhem Centraal,51.985,5.898611,Asd,Amsterdam Centraal,52.379189,4.899431,1046
10/4/2024 8:50,10/4/2024 19:32,Uto,Utrecht Overvecht,52.113333,5.111111,Ams,Amsterdam Amstel,52.346587,4.918684,1036
10/1/2024 14:59,10/3/2024 5:42,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1452
10/1/2024 15:11,10/4/2024 2:55,GV,The Hague Hollands Spoor,52.070833,4.322222,Nm,Nijmegen Station,51.841111,5.854167,1239
10/1/2024 11:58,10/2/2024 17:42,Rtb,Rotterdam Blaak,51.920582,4.486082,Uto,Utrecht Overvecht,52.113333,5.111111,1685
10/4/2024 20:25,10/4/2024 23:10,Gvc,The Hague Centraal,52.084167,4.324722,Ut,Utrecht Centraal,52.089444,5.110278,1908
10/1/2024 14:38,10/4/2024 2:35,Rtd,Rotterdam Centraal,51.9225,4.467167,Ams,Amsterdam Amstel,52.346587,4.918684,1576
10/1/2024 7:44,10/2/2024 5:46,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1490
10/1/2024 17:04,10/2/2024 22:27,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1844
10/1/2024 12:19,10/2/2024 18:01,Asd,Amsterdam Centraal,52.379189,4.899431,Rtd,Rotterdam Centraal,51.9225,4.467167,1963
10/3/2024 2:16,10/4/2024 4:13,Rtd,Rotterdam Centraal,51.9225,4.467167,Asd,Amsterdam Centraal,52.379189,4.899431,1046
10/4/2024 22:53,10/4/2024 23:51,Uto,Utrecht Overvecht,52.113333,5.111111,Ut,Utrecht Centraal,52.089444,5.110278,1418
10/3/2024 1:10,10/3/2024 18:31,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1195
10/2/2024 5:42,10/2/2024 20:35,Ut,Utrecht Centraal,52.089444,5.110278,Uto,Utrecht Overvecht,52.113333,5.111111,1909
10/1/2024 18:23,10/4/2024 20:04,GV,The Hague Hollands Spoor,52.070833,4.322222,Asd,Amsterdam Centraal,52.379189,4.899431,1570
10/4/2024 8:05,10/4/2024 10:00,Nm,Nijmegen Station,51.841111,5.854167,Ah,Arnhem Centraal,51.985,5.898611,1593
10/2/2024 6:52,10/3/2024 21:04,Nm,Nijmegen Station,51.841111,5.854167,Ams,Amsterdam Amstel,52.346587,4.918684,1207
10/3/2024 7:35,10/4/2024 4:22,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1055
10/4/2024 17:15,10/4/2024 17:43,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1764
10/3/2024 18:20,10/4/2024 18:54,Ut,Utrecht Centraal,52.089444,5.110278,Asd,Amsterdam Centraal,52.379189,4.899431,1010
10/1/2024 18:33,10/2/2024 1:44,Uto,Utrecht Overvecht,52.113333,5.111111,Gvc,The Hague Centraal,52.084167,4.324722,1547
10/3/2024 7:13,10/4/2024 18:51,Uto,Utrecht Overvecht,52.113333,5.111111,Nm,Nijmegen Station,51.841111,5.854167,1547
10/4/2024 3:10,10/4/2024 12:22,Nm,Nijmegen Station,51.841111,5.854167,Uto,Utrecht Overvecht,52.113333,5.111111,1197
10/3/2024 10:34,10/4/2024 2:06,Rtb,Rotterdam Blaak,51.920582,4.486082,Ams,Amsterdam Amstel,52.346587,4.918684,1237
10/4/2024 9:42,10/4/2024 21:36,Gvc,The Hague Centraal,52.084167,4.324722,Ams,Amsterdam Amstel,52.346587,4.918684,1686
10/2/2024 22:44,10/4/2024 14:08,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1009
10/4/2024 12:33,10/4/2024 17:00,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1037
10/3/2024 17:57,10/4/2024 23:10,Ut,Utrecht Centraal,52.089444,5.110278,Rtb,Rotterdam Blaak,51.920582,4.486082,1753
10/3/2024 7:49,10/4/2024 20:38,Gvc,The Hague Centraal,52.084167,4.324722,Ut,Utrecht Centraal,52.089444,5.110278,1450
10/3/2024 14:55,10/4/2024 17:54,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1127
10/4/2024 9:08,10/4/2024 10:18,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1527
10/3/2024 13:03,10/4/2024 17:07,Uto,Utrecht Overvecht,52.113333,5.111111,Ams,Amsterdam Amstel,52.346587,4.918684,1764
10/4/2024 17:56,10/4/2024 17:56,Ah,Arnhem Centraal,51.985,5.898611,Rtb,Rotterdam Blaak,51.920582,4.486082,1933
10/3/2024 6:27,10/4/2024 19:11,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1800
10/3/2024 7:00,10/4/2024 13:24,Ams,Amsterdam Amstel,52.346587,4.918684,Uto,Utrecht Overvecht,52.113333,5.111111,1227
10/3/2024 23:26,10/4/2024 13:21,Nm,Nijmegen Station,51.841111,5.854167,Gvc,The Hague Centraal,52.084167,4.324722,1573
10/4/2024 15:19,10/4/2024 20:29,Ut,Utrecht Centraal,52.089444,5.110278,Asd,Amsterdam Centraal,52.379189,4.899431,1678
10/3/2024 5:02,10/4/2024 23:44,Nm,Nijmegen Station,51.841111,5.854167,Ut,Utrecht Centraal,52.089444,5.110278,1815
10/1/2024 15:43,10/3/2024 20:41,Ams,Amsterdam Amstel,52.346587,4.918684,Gvc,The Hague Centraal,52.084167,4.324722,1854
10/1/2024 8:53,10/3/2024 16:51,Ah,Arnhem Centraal,51.985,5.898611,GV,The Hague Hollands Spoor,52.070833,4.322222,1001
10/3/2024 3:43,10/4/2024 13:46,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1521
10/1/2024 8:12,10/2/2024 3:58,Nm,Nijmegen Station,51.841111,5.854167,Rtd,Rotterdam Centraal,51.9225,4.467167,1404
10/2/2024 13:01,10/3/2024 10:59,Gvc,The Hague Centraal,52.084167,4.324722,Rtb,Rotterdam Blaak,51.920582,4.486082,1499
10/3/2024 21:13,10/4/2024 5:03,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1492
10/4/2024 19:41,10/4/2024 23:14,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1259
10/2/2024 4:12,10/4/2024 11:40,Asd,Amsterdam Centraal,52.379189,4.899431,Nm,Nijmegen Station,51.841111,5.854167,1547
10/3/2024 23:44,10/4/2024 1:51,Ut,Utrecht Centraal,52.089444,5.110278,Asd,Amsterdam Centraal,52.379189,4.899431,1385
10/4/2024 3:16,10/4/2024 9:39,Ut,Utrecht Centraal,52.089444,5.110278,GV,The Hague Hollands Spoor,52.070833,4.322222,1465
10/4/2024 19:53,10/4/2024 21:53,GV,The Hague Hollands Spoor,52.070833,4.322222,Ah,Arnhem Centraal,51.985,5.898611,1629
10/4/2024 3:09,10/4/2024 15:17,Ams,Amsterdam Amstel,52.346587,4.918684,Asdz,Amsterdam Zuid,52.338602,4.871978,1310
10/3/2024 14:46,10/4/2024 18:42,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1248
10/3/2024 7:37,10/3/2024 11:05,Asd,Amsterdam Centraal,52.379189,4.899431,Rtd,Rotterdam Centraal,51.9225,4.467167,1852
10/3/2024 3:33,10/3/2024 13:18,Uto,Utrecht Overvecht,52.113333,5.111111,Asdz,Amsterdam Zuid,52.338602,4.871978,1934
10/2/2024 3:16,10/4/2024 8:15,Rtd,Rotterdam Centraal,51.9225,4.467167,Nm,Nijmegen Station,51.841111,5.854167,1401
10/1/2024 14:24,10/4/2024 10:13,Asdz,Amsterdam Zuid,52.338602,4.871978,Gvc,The Hague Centraal,52.084167,4.324722,1691
10/2/2024 21:34,10/3/2024 2:42,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1986
10/3/2024 20:58,10/4/2024 15:55,Nm,Nijmegen Station,51.841111,5.854167,Rtd,Rotterdam Centraal,51.9225,4.467167,1342
10/4/2024 22:14,10/4/2024 22:56,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1229
10/2/2024 3:30,10/3/2024 15:23,Ams,Amsterdam Amstel,52.346587,4.918684,Rtb,Rotterdam Blaak,51.920582,4.486082,1788
10/4/2024 14:48,10/4/2024 19:45,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1798
10/1/2024 1:49,10/1/2024 8:29,Ams,Amsterdam Amstel,52.346587,4.918684,Asdz,Amsterdam Zuid,52.338602,4.871978,1354
10/1/2024 17:38,10/4/2024 5:07,Ah,Arnhem Centraal,51.985,5.898611,Ams,Amsterdam Amstel,52.346587,4.918684,1677
10/2/2024 1:00,10/4/2024 18:20,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1895
10/3/2024 2:45,10/4/2024 2:13,Ah,Arnhem Centraal,51.985,5.898611,Uto,Utrecht Overvecht,52.113333,5.111111,1950
10/4/2024 1:16,10/4/2024 22:21,Asdz,Amsterdam Zuid,52.338602,4.871978,Nm,Nijmegen Station,51.841111,5.854167,1646
10/1/2024 11:35,10/2/2024 1:09,Asd,Amsterdam Centraal,52.379189,4.899431,Rtd,Rotterdam Centraal,51.9225,4.467167,1793
10/1/2024 10:58,10/3/2024 11:31,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1817
10/3/2024 7:29,10/4/2024 8:05,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1800
10/2/2024 23:28,10/4/2024 21:52,Rtd,Rotterdam Centraal,51.9225,4.467167,Ams,Amsterdam Amstel,52.346587,4.918684,1253
10/2/2024 4:25,10/4/2024 4:35,Asd,Amsterdam Centraal,52.379189,4.899431,Asdz,Amsterdam Zuid,52.338602,4.871978,1454
10/4/2024 21:07,10/4/2024 23:20,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1803
10/4/2024 22:22,10/4/2024 23:34,GV,The Hague Hollands Spoor,52.070833,4.322222,Ams,Amsterdam Amstel,52.346587,4.918684,1785
10/1/2024 12:03,10/2/2024 6:29,Asd,Amsterdam Centraal,52.379189,4.899431,Ams,Amsterdam Amstel,52.346587,4.918684,1552
10/2/2024 20:16,10/3/2024 15:01,Ut,Utrecht Centraal,52.089444,5.110278,Gvc,The Hague Centraal,52.084167,4.324722,1945
10/1/2024 20:55,10/3/2024 4:15,Rtb,Rotterdam Blaak,51.920582,4.486082,Uto,Utrecht Overvecht,52.113333,5.111111,1491
10/1/2024 5:11,10/2/2024 18:40,Ah,Arnhem Centraal,51.985,5.898611,Rtd,Rotterdam Centraal,51.9225,4.467167,1972
10/2/2024 6:53,10/3/2024 15:42,Rtd,Rotterdam Centraal,51.9225,4.467167,Ut,Utrecht Centraal,52.089444,5.110278,1339
10/4/2024 21:32,10/4/2024 22:04,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1226
10/4/2024 18:33,10/4/2024 23:19,Uto,Utrecht Overvecht,52.113333,5.111111,Ah,Arnhem Centraal,51.985,5.898611,1532
10/1/2024 21:47,10/3/2024 22:20,Uto,Utrecht Overvecht,52.113333,5.111111,Gvc,The Hague Centraal,52.084167,4.324722,1581
10/3/2024 20:45,10/4/2024 17:41,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1197
10/1/2024 7:40,10/1/2024 12:02,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1117
10/3/2024 10:57,10/4/2024 17:08,Nm,Nijmegen Station,51.841111,5.854167,Ut,Utrecht Centraal,52.089444,5.110278,1391
10/3/2024 18:31,10/4/2024 4:53,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1682
10/1/2024 6:30,10/2/2024 15:57,Asdz,Amsterdam Zuid,52.338602,4.871978,Uto,Utrecht Overvecht,52.113333,5.111111,1885
10/1/2024 14:33,10/4/2024 4:08,Asd,Amsterdam Centraal,52.379189,4.899431,Nm,Nijmegen Station,51.841111,5.854167,1442
10/2/2024 17:41,10/4/2024 13:02,Ah,Arnhem Centraal,51.985,5.898611,Rtb,Rotterdam Blaak,51.920582,4.486082,1028
10/4/2024 8:23,10/4/2024 18:35,Gvc,The Hague Centraal,52.084167,4.324722,Nm,Nijmegen Station,51.841111,5.854167,1358
10/3/2024 4:03,10/4/2024 3:26,GV,The Hague Hollands Spoor,52.070833,4.322222,Asdz,Amsterdam Zuid,52.338602,4.871978,1331
10/3/2024 0:58,10/4/2024 21:47,Ut,Utrecht Centraal,52.089444,5.110278,GV,The Hague Hollands Spoor,52.070833,4.322222,1752
10/3/2024 18:25,10/4/2024 22:41,Ams,Amsterdam Amstel,52.346587,4.918684,Asd,Amsterdam Centraal,52.379189,4.899431,1254
10/2/2024 13:15,10/3/2024 10:34,Asd,Amsterdam Centraal,52.379189,4.899431,Ut,Utrecht Centraal,52.089444,5.110278,1699
10/3/2024 4:34,10/4/2024 4:05,Rtb,Rotterdam Blaak,51.920582,4.486082,Ams,Amsterdam Amstel,52.346587,4.918684,1613
10/3/2024 10:30,10/4/2024 0:21,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1345
10/4/2024 12:19,10/4/2024 18:22,Ut,Utrecht Centraal,52.089444,5.110278,Asdz,Amsterdam Zuid,52.338602,4.871978,1198
10/2/2024 14:47,10/3/2024 2:27,Asd,Amsterdam Centraal,52.379189,4.899431,Ut,Utrecht Centraal,52.089444,5.110278,1283
10/4/2024 13:10,10/4/2024 20:11,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1957
10/4/2024 6:10,10/4/2024 17:27,Rtd,Rotterdam Centraal,51.9225,4.467167,Ut,Utrecht Centraal,52.089444,5.110278,1202
10/3/2024 10:50,10/4/2024 5:24,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1032
10/2/2024 11:11,10/3/2024 17:21,GV,The Hague Hollands Spoor,52.070833,4.322222,Ams,Amsterdam Amstel,52.346587,4.918684,1711
10/3/2024 6:28,10/3/2024 14:19,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1213
10/3/2024 18:52,10/3/2024 19:51,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1737
10/4/2024 13:55,10/4/2024 15:35,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1090
10/1/2024 14:16,10/3/2024 23:04,Nm,Nijmegen Station,51.841111,5.854167,Asdz,Amsterdam Zuid,52.338602,4.871978,1037
10/4/2024 5:02,10/4/2024 15:24,Ut,Utrecht Centraal,52.089444,5.110278,Ams,Amsterdam Amstel,52.346587,4.918684,1406
10/4/2024 9:17,10/4/2024 20:07,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1406
10/3/2024 6:01,10/4/2024 21:22,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1000
10/3/2024 18:46,10/4/2024 18:50,Rtb,Rotterdam Blaak,51.920582,4.486082,Ams,Amsterdam Amstel,52.346587,4.918684,1281
10/1/2024 11:07,10/4/2024 8:59,Asd,Amsterdam Centraal,52.379189,4.899431,Rtb,Rotterdam Blaak,51.920582,4.486082,1362
10/3/2024 0:40,10/4/2024 4:11,Gvc,The Hague Centraal,52.084167,4.324722,GV,The Hague Hollands Spoor,52.070833,4.322222,1317
10/2/2024 5:15,10/4/2024 20:24,Ut,Utrecht Centraal,52.089444,5.110278,Uto,Utrecht Overvecht,52.113333,5.111111,1219
10/3/2024 5:23,10/4/2024 20:02,Rtb,Rotterdam Blaak,51.920582,4.486082,Ah,Arnhem Centraal,51.985,5.898611,1244
10/1/2024 4:35,10/2/2024 23:00,Rtb,Rotterdam Blaak,51.920582,4.486082,Uto,Utrecht Overvecht,52.113333,5.111111,1108
10/2/2024 17:07,10/4/2024 7:01,Ams,Amsterdam Amstel,52.346587,4.918684,GV,The Hague Hollands Spoor,52.070833,4.322222,1157
10/3/2024 21:11,10/4/2024 17:01,Ah,Arnhem Centraal,51.985,5.898611,Ams,Amsterdam Amstel,52.346587,4.918684,1500
10/4/2024 4:59,10/4/2024 6:37,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1406
10/3/2024 21:30,10/4/2024 6:41,Ut,Utrecht Centraal,52.089444,5.110278,Rtb,Rotterdam Blaak,51.920582,4.486082,1708
10/1/2024 16:25,10/3/2024 14:44,Uto,Utrecht Overvecht,52.113333,5.111111,Asdz,Amsterdam Zuid,52.338602,4.871978,1905
10/3/2024 19:48,10/4/2024 1:59,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1734
10/3/2024 16:43,10/3/2024 17:44,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1006
10/4/2024 12:24,10/4/2024 23:15,Ut,Utrecht Centraal,52.089444,5.110278,Asdz,Amsterdam Zuid,52.338602,4.871978,1565
10/1/2024 23:26,10/4/2024 8:30,Gvc,The Hague Centraal,52.084167,4.324722,Ams,Amsterdam Amstel,52.346587,4.918684,1946
10/1/2024 15:41,10/4/2024 20:15,Nm,Nijmegen Station,51.841111,5.854167,Asd,Amsterdam Centraal,52.379189,4.899431,1025
10/2/2024 16:10,10/3/2024 0:22,Uto,Utrecht Overvecht,52.113333,5.111111,Gvc,The Hague Centraal,52.084167,4.324722,1611
10/1/2024 1:49,10/2/2024 22:11,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtb,Rotterdam Blaak,51.920582,4.486082,1795
10/1/2024 13:23,10/4/2024 8:50,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1230
10/3/2024 12:12,10/3/2024 14:48,Ut,Utrecht Centraal,52.089444,5.110278,Rtb,Rotterdam Blaak,51.920582,4.486082,1339
10/3/2024 23:03,10/4/2024 22:01,Nm,Nijmegen Station,51.841111,5.854167,GV,The Hague Hollands Spoor,52.070833,4.322222,1618
10/1/2024 13:54,10/3/2024 4:46,Rtb,Rotterdam Blaak,51.920582,4.486082,Uto,Utrecht Overvecht,52.113333,5.111111,1107
10/3/2024 21:54,10/4/2024 19:19,Asd,Amsterdam Centraal,52.379189,4.899431,Ut,Utrecht Centraal,52.089444,5.110278,1146
10/1/2024 14:49,10/3/2024 12:16,Ah,Arnhem Centraal,51.985,5.898611,Ams,Amsterdam Amstel,52.346587,4.918684,1304
10/4/2024 22:12,10/4/2024 23:13,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1266
10/1/2024 19:08,10/2/2024 4:34,Asd,Amsterdam Centraal,52.379189,4.899431,Asdz,Amsterdam Zuid,52.338602,4.871978,1800
10/2/2024 17:31,10/3/2024 7:57,Ut,Utrecht Centraal,52.089444,5.110278,Asdz,Amsterdam Zuid,52.338602,4.871978,1981
10/4/2024 3:02,10/4/2024 15:48,Nm,Nijmegen Station,51.841111,5.854167,GV,The Hague Hollands Spoor,52.070833,4.322222,1986
10/4/2024 21:09,10/4/2024 23:09,Rtd,Rotterdam Centraal,51.9225,4.467167,GV,The Hague Hollands Spoor,52.070833,4.322222,1827
10/4/2024 3:53,10/4/2024 20:40,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1808
10/3/2024 12:59,10/3/2024 18:28,Ah,Arnhem Centraal,51.985,5.898611,GV,The Hague Hollands Spoor,52.070833,4.322222,1456
10/1/2024 13:49,10/4/2024 13:14,Ah,Arnhem Centraal,51.985,5.898611,Rtb,Rotterdam Blaak,51.920582,4.486082,1602
10/4/2024 5:28,10/4/2024 15:53,Ams,Amsterdam Amstel,52.346587,4.918684,Asdz,Amsterdam Zuid,52.338602,4.871978,1811
10/1/2024 23:02,10/4/2024 19:20,Uto,Utrecht Overvecht,52.113333,5.111111,Asdz,Amsterdam Zuid,52.338602,4.871978,1410
10/3/2024 18:41,10/4/2024 6:07,GV,The Hague Hollands Spoor,52.070833,4.322222,Asdz,Amsterdam Zuid,52.338602,4.871978,1620
10/1/2024 19:25,10/4/2024 18:58,Asdz,Amsterdam Zuid,52.338602,4.871978,Nm,Nijmegen Station,51.841111,5.854167,1706
10/2/2024 19:32,10/3/2024 7:43,Asdz,Amsterdam Zuid,52.338602,4.871978,Uto,Utrecht Overvecht,52.113333,5.111111,1641
10/1/2024 22:35,10/4/2024 16:39,Nm,Nijmegen Station,51.841111,5.854167,Ams,Amsterdam Amstel,52.346587,4.918684,1342
10/2/2024 13:25,10/4/2024 20:44,Ut,Utrecht Centraal,52.089444,5.110278,Uto,Utrecht Overvecht,52.113333,5.111111,1259
